-6.462755918412484313e+00 -6.823991913209261462e+00 -7.035301424076078725e+00 -7.185227908006040387e+00 -7.301519923615707341e+00 -7.396537418872857650e+00 -7.476873566429593332e+00 -7.546463902802817536e+00 -7.607846929739674025e+00
-6.468723065151412044e+00 -6.829959059948189193e+00 -7.041268570815006456e+00 -7.191195054744968118e+00 -7.307487070354635073e+00 -7.402504565611785381e+00 -7.482840713168521063e+00 -7.552431049541745267e+00 -7.613814076478601756e+00
-6.464218851755974882e+00 -6.825454846552752031e+00 -7.036764357419569293e+00 -7.186690841349530956e+00 -7.302982856959197910e+00 -7.398000352216348219e+00 -7.478336499773083901e+00 -7.547926836146308105e+00 -7.609309863083164593e+00
-6.464378993464647394e+00 -6.825614988261424543e+00 -7.036924499128241806e+00 -7.186850983058203468e+00 -7.303142998667870422e+00 -7.398160493925020731e+00 -7.478496641481756413e+00 -7.548086977854980617e+00 -7.609470004791837106e+00
-6.414210294625179998e+00 -6.775446289421957147e+00 -6.986755800288774410e+00 -7.136682284218736072e+00 -7.252974299828403026e+00 -7.347991795085553335e+00 -7.428327942642289017e+00 -7.497918279015513221e+00 -7.559301305952369709e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.498693088047479804e+00 -6.859929082844256953e+00 -7.071238593711074216e+00 -7.221165077641035879e+00 -7.337457093250702833e+00 -7.432474588507853142e+00 -7.512810736064588824e+00 -7.582401072437813028e+00 -7.643784099374669516e+00
-6.614606329872613877e+00 -6.975842324669391026e+00 -7.187151835536208289e+00 -7.337078319466169951e+00 -7.453370335075836906e+00 -7.548387830332987214e+00 -7.628723977889722896e+00 -7.698314314262947100e+00 -7.759697341199803589e+00
-6.614606329872613877e+00 -6.975842324669391026e+00 -7.187151835536208289e+00 -7.337078319466169951e+00 -7.453370335075836906e+00 -7.548387830332987214e+00 -7.628723977889722896e+00 -7.698314314262947100e+00 -7.759697341199803589e+00
-6.607932148715371490e+00 -6.969168143512148639e+00 -7.180477654378965902e+00 -7.330404138308927564e+00 -7.446696153918594518e+00 -7.541713649175744827e+00 -7.622049796732480509e+00 -7.691640133105704713e+00 -7.753023160042561202e+00
-6.607932148715371490e+00 -6.969168143512148639e+00 -7.180477654378965902e+00 -7.330404138308927564e+00 -7.446696153918594518e+00 -7.541713649175744827e+00 -7.622049796732480509e+00 -7.691640133105704713e+00 -7.753023160042561202e+00
-6.574447494891019872e+00 -6.935683489687797021e+00 -7.146993000554614284e+00 -7.296919484484575946e+00 -7.413211500094242901e+00 -7.508228995351393209e+00 -7.588565142908128891e+00 -7.658155479281353095e+00 -7.719538506218209584e+00
-6.588620862892862640e+00 -6.949856857689639789e+00 -7.161166368556457051e+00 -7.311092852486418714e+00 -7.427384868096085668e+00 -7.522402363353235977e+00 -7.602738510909971659e+00 -7.672328847283195863e+00 -7.733711874220052351e+00
-6.587496647483741974e+00 -6.948732642280519123e+00 -7.160042153147336386e+00 -7.309968637077298048e+00 -7.426260652686965003e+00 -7.521278147944115311e+00 -7.601614295500850993e+00 -7.671204631874075197e+00 -7.732587658810931686e+00
-6.587496647483741974e+00 -6.948732642280519123e+00 -7.160042153147336386e+00 -7.309968637077298048e+00 -7.426260652686965003e+00 -7.521278147944115311e+00 -7.601614295500850993e+00 -7.671204631874075197e+00 -7.732587658810931686e+00
-6.584186113060342294e+00 -6.945422107857119443e+00 -7.156731618723936705e+00 -7.306658102653898368e+00 -7.422950118263565322e+00 -7.517967613520715631e+00 -7.598303761077451313e+00 -7.667894097450675517e+00 -7.729277124387532005e+00
-6.627101859325062350e+00 -6.988337854121839499e+00 -7.199647364988656761e+00 -7.349573848918618424e+00 -7.465865864528285378e+00 -7.560883359785435687e+00 -7.641219507342171369e+00 -7.710809843715395573e+00 -7.772192870652252061e+00
-6.627101859325062350e+00 -6.988337854121839499e+00 -7.199647364988656761e+00 -7.349573848918618424e+00 -7.465865864528285378e+00 -7.560883359785435687e+00 -7.641219507342171369e+00 -7.710809843715395573e+00 -7.772192870652252061e+00
