-4.743506322446960155e+01 -4.414870236382249402e+01 -4.308614101992189660e+01 -4.589302086013252335e+01 -4.290877070564383899e+01 -4.424968924175225737e+01 -4.306696181803101808e+01 -4.343753664208958298e+01 -4.451008850576210563e+01 -4.483148585446906509e+01 -4.411090684563839659e+01 -4.375648519764825295e+01 -4.323527442482716765e+01
-4.899564728648019241e+01 -4.416514206747716997e+01 -4.375653120050201039e+01 -4.533170348462781618e+01 -4.341184465242080392e+01 -4.651909770006875533e+01 -4.394873746058649289e+01 -4.244237519708424600e+01 -4.395992432061553501e+01 -4.510658662080553682e+01 -4.385311651763213803e+01 -4.292513196004136944e+01 -4.406124646158304614e+01
-4.484479540004661402e+01 -4.406561591557284885e+01 -4.368976890893677734e+01 -4.332293476296403156e+01 -4.342519016822430444e+01 -4.372534727234877749e+01 -4.462587478599208168e+01 -4.465657232836554158e+01 -4.307954726830154613e+01 -4.279320525367758421e+01 -4.521147148762818091e+01 -4.359681723686421151e+01 -4.406387290313521987e+01
-4.546447064844241481e+01 -4.395937395650771862e+01 -4.344223672099735722e+01 -4.714447007440848836e+01 -4.391511353369763526e+01 -4.481900864765554360e+01 -4.401480717440681190e+01 -4.332098450078789398e+01 -4.411873363587029218e+01 -4.585236472712100664e+01 -4.430321189498639001e+01 -4.301390244739634028e+01 -4.355623699941388338e+01
-4.841394506143882381e+01 -4.430099263385266539e+01 -4.392867075716663550e+01 -4.486339533753493924e+01 -4.283161957242838014e+01 -4.620534511218824036e+01 -4.412444256922670860e+01 -4.269909073208423678e+01 -4.589130926815046507e+01 -4.449972210277820039e+01 -4.505309528166976207e+01 -4.388666005224217770e+01 -4.364311516442212024e+01
-4.604516131216799124e+01 -4.357144211173901738e+01 -4.437347854889696208e+01 -4.652856120514223193e+01 -4.287310750180985508e+01 -4.464473667707272142e+01 -4.393285569118284428e+01 -4.251751694521477987e+01 -4.565467085078318377e+01 -4.409113922737154923e+01 -4.290368232797725057e+01 -4.374663025217911638e+01 -4.450940659866972737e+01
-5.062766894086509240e+01 -4.443001734581347506e+01 -4.413034842931561741e+01 -4.652503721255460079e+01 -4.359297778848982574e+01 -4.395697227216868441e+01 -4.401542596156286180e+01 -4.291484351341676273e+01 -4.447871235392000244e+01 -4.573819112020846944e+01 -4.417967078100447509e+01 -4.297358785670652992e+01 -4.250560356528836792e+01
-4.388433929800520872e+01 -4.443334953341126692e+01 -4.362348745949334727e+01 -4.560887843035094846e+01 -4.287371418577517090e+01 -4.613287786544573521e+01 -4.354172192941863528e+01 -4.285580920194839649e+01 -4.501816208061129743e+01 -4.472770607673958665e+01 -4.500993834783494663e+01 -4.352061700188449578e+01 -4.402778421794169361e+01
-4.460757434713754321e+01 -4.672735910322665376e+01 -4.353640681033134285e+01 -4.338230678360967829e+01 -4.305303580282078713e+01 -4.655407991722589855e+01 -4.309058346312298937e+01 -4.380888973615249427e+01 -4.310800294983733494e+01 -4.396213123977488380e+01 -4.460077511036752895e+01 -4.334870834155366737e+01 -4.348259007670888820e+01
-4.632442011949544991e+01 -4.381363174171410435e+01 -4.407165392094748313e+01 -4.559725420140834018e+01 -4.304406994502107864e+01 -4.656537590162492535e+01 -4.556036595097467057e+01 -4.292292299574845771e+01 -4.415020494261190720e+01 -4.320248196474339863e+01 -4.292613180291523634e+01 -4.336279929256142651e+01 -4.491376222239667015e+01
-4.555437669499745112e+01 -4.368739771599178567e+01 -4.364375455139264659e+01 -4.412730953969245462e+01 -4.311463172142361344e+01 -4.591649297278113551e+01 -4.359470389052565764e+01 -4.308761869645248055e+01 -4.294924469195731120e+01 -4.306056713872955299e+01 -4.485365235020608310e+01 -4.323507535138667635e+01 -4.345678603034164666e+01
-4.926342141910962624e+01 -4.378477408460612708e+01 -4.487969616187173472e+01 -4.623761911399226676e+01 -4.301745818362487483e+01 -4.671884377303133107e+01 -4.288406499947880945e+01 -4.340869746918671979e+01 -4.534918584003892761e+01 -4.358389625837926218e+01 -4.373997794351293322e+01 -4.391755716394232678e+01 -4.337866960245730041e+01
-4.469269542464375888e+01 -4.695123750903221804e+01 -4.387286535824017619e+01 -4.650933956636289679e+01 -4.300491592778505634e+01 -4.380693279633261739e+01 -4.367404978822918338e+01 -4.269596470271383737e+01 -4.506326321550481850e+01 -4.455752487846347520e+01 -4.382149873258668293e+01 -4.249002343289524219e+01 -4.520820339164408352e+01
-4.488056207573835366e+01 -4.705673696267169248e+01 -4.351846380953503513e+01 -4.413182170097613266e+01 -4.341723517022240486e+01 -4.615865852068862552e+01 -4.330658550481341251e+01 -4.349822295173530051e+01 -4.422118077612913822e+01 -4.382159082647025627e+01 -4.388290135999262276e+01 -4.339247020790313769e+01 -4.280656850422193571e+01
-4.474265637319800959e+01 -4.590868503344867690e+01 -4.316379456922931013e+01 -4.368959081026514468e+01 -4.254773500599653602e+01 -4.387039766328332746e+01 -4.258664484433951714e+01 -4.332616652504140120e+01 -4.583365437265467079e+01 -4.461755834747574312e+01 -4.512514638915082088e+01 -4.302794321177574943e+01 -4.299743031257619208e+01
-4.892928854029688068e+01 -4.392632596881903595e+01 -4.495162314748927201e+01 -4.302007502249291093e+01 -4.332257886913858158e+01 -4.462342267500901727e+01 -4.415513153792574030e+01 -4.300523973442340520e+01 -4.616269870490774707e+01 -4.433512915103275276e+01 -4.565243700969420360e+01 -4.539645868994634270e+01 -4.297504200250607198e+01
-4.496476579193154066e+01 -4.700624323430173490e+01 -4.351304091363208215e+01 -4.770133730652315762e+01 -4.313422154732828062e+01 -4.597413339140020838e+01 -4.628514250270075792e+01 -4.247781218318302621e+01 -4.440188872599606640e+01 -4.405229556585138795e+01 -4.269552098108125904e+01 -4.506826988025280656e+01 -4.480453246169253845e+01
-4.577617594681442625e+01 -4.359985830754727232e+01 -4.315180403471114801e+01 -4.389292832689626067e+01 -4.298823934108908418e+01 -4.464471645382556630e+01 -4.459110376147984312e+01 -4.269473058192520654e+01 -4.293619842613606608e+01 -4.592563524071300662e+01 -4.327561916389683461e+01 -4.338247120444366089e+01 -4.272042727128035011e+01
-4.604803876882746749e+01 -4.412954317889268907e+01 -4.428781869528197035e+01 -4.562693010085371981e+01 -4.256196195963212858e+01 -4.596430930011027272e+01 -4.619971224588993408e+01 -4.270954964955762279e+01 -4.286726033247121137e+01 -4.504876766532599675e+01 -4.414330801419082206e+01 -4.382216384907418671e+01 -4.303891482329763107e+01
-4.968855161412328414e+01 -4.384402785032497718e+01 -4.323480553521225289e+01 -4.579559787999126286e+01 -4.354160387730538417e+01 -4.538756720050896121e+01 -4.495347974026840632e+01 -4.324572938361427532e+01 -4.412340335832036686e+01 -4.537633769948265439e+01 -4.325020033505512629e+01 -4.282116806504684092e+01 -4.354160081064679844e+01
-4.870062405168581421e+01 -4.387807758856036600e+01 -4.383976526450100408e+01 -4.365105901324878346e+01 -4.327485012623272098e+01 -4.337391413688585828e+01 -4.474340149951013501e+01 -4.224726473293204521e+01 -4.427771091541549708e+01 -4.522509054685179564e+01 -4.559700770929578795e+01 -4.229219812202803297e+01 -4.378801641987224258e+01
-4.470662712219323254e+01 -4.453609873391634011e+01 -4.317288131914825300e+01 -4.374812807832149986e+01 -4.308077930018553303e+01 -4.453483915696923390e+01 -4.518715697856881519e+01 -4.264655499867050281e+01 -4.317929340487205536e+01 -4.405019298951537365e+01 -4.476614772968047617e+01 -4.287948090124014300e+01 -4.456470938756687161e+01
-4.680578513796645979e+01 -4.382305928759530644e+01 -4.456119906392908803e+01 -4.608459622110436271e+01 -4.366190327810746652e+01 -4.452383350167967535e+01 -4.342877146482479844e+01 -4.247522598378056813e+01 -4.488041069216566115e+01 -4.401098268181961259e+01 -4.520722378846096490e+01 -4.312277837052602791e+01 -4.345532976823096760e+01
-4.480108864256559542e+01 -4.393689115237459930e+01 -4.391699050101352242e+01 -4.663758074195126824e+01 -4.287558135022998584e+01 -4.492970878967085469e+01 -4.380758949714586947e+01 -4.275450689547675864e+01 -4.291701132723886047e+01 -4.458338844079136720e+01 -4.375089334577580757e+01 -4.286397566316245644e+01 -4.358364211958035384e+01
-4.764816103575562778e+01 -4.348474115850765287e+01 -4.384181191155681034e+01 -4.624730198201652343e+01 -4.318024719696199298e+01 -4.356106582847160524e+01 -4.370406109700122954e+01 -4.270476731571141471e+01 -4.596109761734956578e+01 -4.435469569705986004e+01 -4.504216317645430223e+01 -4.337065423324037994e+01 -4.458782184649353297e+01
-4.743440268577230512e+01 -4.372735534447088668e+01 -4.397378818133676504e+01 -4.614257690141887025e+01 -4.305949733537403290e+01 -4.494442525166086710e+01 -4.381825159016089799e+01 -4.248663020424842074e+01 -4.445684305048762042e+01 -4.485537293411277915e+01 -4.564669280696293185e+01 -4.285179411548998019e+01 -4.413378738433096515e+01
-4.451339275023076425e+01 -4.432792033992888037e+01 -4.340305584135357719e+01 -4.615482786494013112e+01 -4.286875433489984033e+01 -4.560829748186824162e+01 -4.559326331221287631e+01 -4.282738043192635757e+01 -4.528638177763907890e+01 -4.585444751005549335e+01 -4.574492959799437841e+01 -4.368366405882021297e+01 -4.353256945816049495e+01
-4.461821179017793781e+01 -4.603116957288951028e+01 -4.295188733487330524e+01 -4.583993872682949444e+01 -4.319347369075880749e+01 -4.621385093944418543e+01 -4.541481570909368770e+01 -4.244356377073494002e+01 -4.431402626440143422e+01 -4.499208021424875170e+01 -4.471907842867214811e+01 -4.328711668015221647e+01 -4.319380003770348253e+01
-4.700873661072769494e+01 -4.400097530447941807e+01 -4.352045551963039571e+01 -4.583696101602252071e+01 -4.305115049985526809e+01 -4.571671448594414500e+01 -4.617963663188777446e+01 -4.284678331026452014e+01 -4.455004800085865213e+01 -4.401938405019925682e+01 -4.525817103080659365e+01 -4.398188410407234272e+01 -4.340228870764341451e+01
-4.814548615119939257e+01 -4.382013040462286568e+01 -4.306670550796162900e+01 -4.586998149792211166e+01 -4.346591512865949625e+01 -4.492754354219771074e+01 -4.442241732532956178e+01 -4.259782347954698878e+01 -4.430257176561689647e+01 -4.586224348445853849e+01 -4.326650101329069997e+01 -4.394693977295411003e+01 -4.257974708021505705e+01
-4.457537213526959619e+01 -4.444794299735045939e+01 -4.352773671558849600e+01 -4.557567380764357523e+01 -4.283137421526917876e+01 -4.459466229316252850e+01 -4.346523510712177796e+01 -4.298533259475168222e+01 -4.500467047538700882e+01 -4.571914245325014292e+01 -4.555582943926327744e+01 -4.498512820306277860e+01 -4.381874843634662398e+01
-4.459234635194047058e+01 -4.820392618161547205e+01 -4.378714460719093182e+01 -4.574105167485683410e+01 -4.259232086966572695e+01 -4.606907812035682781e+01 -4.343446398016029519e+01 -4.330797033159479525e+01 -4.501299183643673985e+01 -4.377038108332237698e+01 -4.415457383156510929e+01 -4.490529864615859879e+01 -4.331071623527420655e+01
-4.412374581467196322e+01 -4.440152383055212226e+01 -4.374831271856336912e+01 -4.551061787039433426e+01 -4.353208247017334287e+01 -4.472105113134747256e+01 -4.374238780227609880e+01 -4.338795871779750968e+01 -4.366797540800016719e+01 -4.444053954280964547e+01 -4.524101253072240780e+01 -4.350255745906525107e+01 -4.422037126117125894e+01
-4.607665527096406777e+01 -4.448862289781771295e+01 -4.308066123366909039e+01 -4.527025144720692396e+01 -4.317989547585725774e+01 -4.579214189829680492e+01 -4.520777657323941412e+01 -4.351245842900588912e+01 -4.268637823606871962e+01 -4.410550555251958116e+01 -4.391859557643809353e+01 -4.325822191106220060e+01 -4.395899354727956165e+01
-4.742973482684831765e+01 -4.431959156649551090e+01 -4.362737746226878244e+01 -4.626682155234868077e+01 -4.272404486347848973e+01 -4.423677920636362870e+01 -4.628446770858040793e+01 -4.278938369037992828e+01 -4.554485156442651572e+01 -4.458391713329730521e+01 -4.540768358629246393e+01 -4.351374782357117965e+01 -4.504008937702840143e+01
-4.850602673491327721e+01 -4.406568463291002047e+01 -4.320829448174630016e+01 -4.534852967110507649e+01 -4.330681873695390749e+01 -4.371627329650195293e+01 -4.641099932913672887e+01 -4.299007108902103624e+01 -4.290535209434937514e+01 -4.535788659666880562e+01 -4.497537402681447105e+01 -4.362041922819253159e+01 -4.361070361508698312e+01
-4.606253275729685015e+01 -4.448650131880337000e+01 -4.309055302271313082e+01 -4.527672829074775507e+01 -4.318760419877471435e+01 -4.578743772363987574e+01 -4.520928909626049830e+01 -4.350590229217234395e+01 -4.270557247893860620e+01 -4.415728364339336309e+01 -4.391283917838641315e+01 -4.325861514637082195e+01 -4.394719623752847326e+01
-4.600057069280951794e+01 -4.414733529085878416e+01 -4.434749767770183126e+01 -4.358816800734543051e+01 -4.313812899438081416e+01 -4.367556017065799523e+01 -4.330426923318096044e+01 -4.321173838645728438e+01 -4.410586319547036993e+01 -4.546602328205144516e+01 -4.473544651960164487e+01 -4.342096205190318869e+01 -4.397845131373652805e+01
-4.562591510021147201e+01 -4.356118415480035111e+01 -4.500255451760088476e+01 -4.346883909274959734e+01 -4.311611550714908958e+01 -4.688590218131340492e+01 -4.390929619229606828e+01 -4.293426265140254117e+01 -4.506252839874036198e+01 -4.429248917845637123e+01 -4.554256817330822571e+01 -4.249497477882822949e+01 -4.465282004987268749e+01
-4.448818609324761297e+01 -4.928749550810255897e+01 -4.343368972510407389e+01 -4.482465444465528748e+01 -4.328938251372770196e+01 -4.345354278662276215e+01 -4.351984208598474879e+01 -4.297478227841398279e+01 -4.381513789757620714e+01 -4.371026894841057242e+01 -4.515127976198552773e+01 -4.484066999560653954e+01 -4.429405638742318985e+01
-4.820512506894100113e+01 -4.372490817279763320e+01 -4.339280491058941180e+01 -4.755730043198528989e+01 -4.299255593316831181e+01 -4.591176799154671784e+01 -4.348265879096290831e+01 -4.330952062386112544e+01 -4.498424522113663926e+01 -4.404289599817318646e+01 -4.298215737875730724e+01 -4.506639484579287824e+01 -4.388078316073947605e+01
-4.546555981022489590e+01 -4.408059135726004030e+01 -4.381481627862704897e+01 -4.489951752250420469e+01 -4.298144989863669707e+01 -4.552157483013579764e+01 -4.407858883650366266e+01 -4.279989023163344797e+01 -4.402302610083728496e+01 -4.385729061179086585e+01 -4.567990272167261878e+01 -4.467067406121858397e+01 -4.395514083578631670e+01
-4.454482478319116723e+01 -4.430871375381554600e+01 -4.325389022158361740e+01 -4.601418084797276720e+01 -4.324844936546072205e+01 -4.415351326338940652e+01 -4.374902037033250934e+01 -4.284079886830300410e+01 -4.582788066584541298e+01 -4.304610283942838578e+01 -4.305003087611275703e+01 -4.520979127180697077e+01 -4.393642175009086515e+01
-4.595676430118663092e+01 -4.408504790983460708e+01 -4.335329004556595578e+01 -4.696579426507278043e+01 -4.293870557189439552e+01 -4.370923870268006795e+01 -4.289149773589586090e+01 -4.523796636163675799e+01 -4.614900502865675236e+01 -4.542780047332673377e+01 -4.485355851865059407e+01 -4.449015300462546918e+01 -4.526285160877215219e+01
-4.998878900870490583e+01 -4.410432099928186034e+01 -4.350466205272586961e+01 -4.506863701571752046e+01 -4.349010320519271033e+01 -4.587267897131889072e+01 -4.310404732254549032e+01 -4.297533215999728640e+01 -4.405099670663028633e+01 -4.488510841893491232e+01 -4.376626427625780735e+01 -4.307952781547674448e+01 -4.338123627971674523e+01
-5.026693781773926162e+01 -4.422319811042885362e+01 -4.441520900292541540e+01 -4.613510829360687637e+01 -4.346928840022795271e+01 -4.429518377074277424e+01 -4.452681549959823570e+01 -4.279769888880830564e+01 -4.417703629876781690e+01 -4.569806562560837904e+01 -4.429197080173624101e+01 -4.286063924769944578e+01 -4.268518881260759912e+01
-4.851973935581298747e+01 -4.387321707233984824e+01 -4.377030436787940459e+01 -4.561946760080893881e+01 -4.317004770532835067e+01 -4.298764895792444918e+01 -4.519907735188822784e+01 -4.240904290942476962e+01 -4.449345001042413372e+01 -4.389067177821920751e+01 -4.483579751059924945e+01 -4.354365037132963323e+01 -4.525346185244353592e+01
-4.647514256426669021e+01 -4.384611882161616592e+01 -4.350866402431564950e+01 -4.610735848119112035e+01 -4.306581149635006511e+01 -4.498905600519518799e+01 -4.577153815462601472e+01 -4.300909255773665762e+01 -4.383626774515830959e+01 -4.489448701212153026e+01 -4.427615920483312806e+01 -4.423230968943269659e+01 -4.409553107698857133e+01
-4.538402392459077106e+01 -4.441101210321485127e+01 -4.331519904408710175e+01 -4.671160933476114252e+01 -4.407118652383975643e+01 -4.276211516099551346e+01 -4.291608868626425277e+01 -4.312489681531913988e+01 -4.449046670310482909e+01 -4.509226507676354601e+01 -4.445152694818878558e+01 -4.493965117487405081e+01 -4.230533357010599360e+01
-4.810849082353011852e+01 -4.427568204772491356e+01 -4.338370787627727765e+01 -4.742222866862569219e+01 -4.375649040657716426e+01 -4.318422859421952609e+01 -4.495052083093747086e+01 -4.234088936809670400e+01 -4.483716562479117584e+01 -4.434996529263648313e+01 -4.520587130686960364e+01 -4.392866944065747958e+01 -4.401249445462417498e+01
-5.058762976372909037e+01 -4.360044035578434318e+01 -4.357156233550256275e+01 -4.437296482682187815e+01 -4.360418854926650312e+01 -4.475957872880489674e+01 -4.517777572862637925e+01 -4.282123851365468425e+01 -4.553966682058696591e+01 -4.485401148281554384e+01 -4.564806770647486189e+01 -4.294481850519785837e+01 -4.383941670296151472e+01
-4.876559005550236492e+01 -4.403705800013300120e+01 -4.347912924353835962e+01 -4.650560188424478270e+01 -4.305492629587339337e+01 -4.631659840025685781e+01 -4.288081119062056246e+01 -4.320285317467651254e+01 -4.541653874097350041e+01 -4.446904652567804561e+01 -4.400489491582196422e+01 -4.368426514992000165e+01 -4.455624265809429829e+01
-4.533364829882946623e+01 -4.414527993369267733e+01 -4.371016216746533445e+01 -4.381815082135219797e+01 -4.294988002200904731e+01 -4.614204611152242563e+01 -4.278483096972889399e+01 -4.394635022410545133e+01 -4.295635568652433989e+01 -4.397856336964850499e+01 -4.529102153246880391e+01 -4.264341377106119069e+01 -4.310566140040358363e+01
-4.504528377286935381e+01 -4.434118913088513381e+01 -4.366811983279801268e+01 -4.633038317456824728e+01 -4.307932667899555668e+01 -4.691484639452004757e+01 -4.397585483704378362e+01 -4.265976492254579711e+01 -4.609644533387611887e+01 -4.484605016031820668e+01 -4.386925353167154640e+01 -4.408509725926008116e+01 -4.348559333710154817e+01
-4.438691400867343617e+01 -4.431680265841170296e+01 -4.348544204986995965e+01 -4.766626133795906384e+01 -4.343621595878163788e+01 -4.566865494637655587e+01 -4.578488093813684401e+01 -4.266050055017100107e+01 -4.362355018013617780e+01 -4.469637747901774816e+01 -4.340205136086956372e+01 -4.283432379792537148e+01 -4.503607533744618507e+01
-4.635061059389611415e+01 -4.402390685632955325e+01 -4.333793147985253569e+01 -4.618515474878727645e+01 -4.261106171191961778e+01 -4.397746968837424930e+01 -4.613660385926232976e+01 -4.315833223369448035e+01 -4.379217492908440335e+01 -4.447239412004134351e+01 -4.534108107017472378e+01 -4.263408496369324041e+01 -4.411503235863609973e+01
-4.657178677953537260e+01 -4.393716957598309847e+01 -4.456838720572075374e+01 -4.502442399544015927e+01 -4.281468627358029266e+01 -4.524502683505630785e+01 -4.535145860320582756e+01 -4.241782834806527802e+01 -4.413123996958733386e+01 -4.465486914576241162e+01 -4.430744052037458403e+01 -4.431334552756189282e+01 -4.323584390643375741e+01
-4.810801199847282561e+01 -4.392341173781862551e+01 -4.373645078419800569e+01 -4.644633936505041305e+01 -4.267951902995892510e+01 -4.408191417750335006e+01 -4.473215228731283588e+01 -4.280455293211475265e+01 -4.542083399751876271e+01 -4.581170145509521063e+01 -4.562111713556873127e+01 -4.403422101520503418e+01 -4.373492426713110603e+01
-4.672069264201037697e+01 -4.347132929070808416e+01 -4.370717435264404571e+01 -4.622523525503414987e+01 -4.308468374494911046e+01 -4.635837313218353017e+01 -4.516169554478301507e+01 -4.253179954914534733e+01 -4.349290700671548393e+01 -4.480830051310129392e+01 -4.572653815174729885e+01 -4.400686029605683558e+01 -4.334740456072341885e+01
-4.597963822111305632e+01 -4.433791925975068438e+01 -4.355073163396908598e+01 -4.610880100738159371e+01 -4.292706709432759027e+01 -4.702888271054735725e+01 -4.308298269524270552e+01 -4.278242875423961777e+01 -4.377851086633423705e+01 -4.417699731387364182e+01 -4.324986438475674078e+01 -4.416935467393930992e+01 -4.458079049309127129e+01
-4.435208479546356131e+01 -4.818416749664510235e+01 -4.351337687925439468e+01 -4.475320963656798767e+01 -4.318667984421838923e+01 -4.594838638863124913e+01 -4.306246883571751027e+01 -4.251739162826698504e+01 -4.295395931237128195e+01 -4.473031838013726258e+01 -4.383506106982351724e+01 -4.329651948358340263e+01 -4.379483537136921711e+01
-4.514012105113685891e+01 -4.758630503369634823e+01 -4.351395102795662950e+01 -4.552959842415506131e+01 -4.300191511601317984e+01 -4.366470965825920558e+01 -4.614492891901890914e+01 -4.281812803290213054e+01 -4.431479487804578099e+01 -4.401131491267766194e+01 -4.517535671419989995e+01 -4.313568088793055466e+01 -4.257467033493387021e+01
-4.418889603301438029e+01 -4.587956795337878901e+01 -4.356056425423943779e+01 -4.464698729970241686e+01 -4.316852042184533644e+01 -4.575337793820194321e+01 -4.566133339432798977e+01 -4.255968530613097300e+01 -4.398471606334347683e+01 -4.539729964828400455e+01 -4.343582481555181118e+01 -4.475126103624468499e+01 -4.321682169171690191e+01
-4.537247888563862830e+01 -4.366377550414368613e+01 -4.334269809996281708e+01 -4.612367429721351186e+01 -4.298313262655953793e+01 -4.498398195133093225e+01 -4.377059986040111994e+01 -4.281312880756502892e+01 -4.605218330695556261e+01 -4.367810997535621453e+01 -4.386436150548728108e+01 -4.421645527828658118e+01 -4.489908095008390632e+01
-4.582576946310606303e+01 -4.383112860379446118e+01 -4.344884837983119752e+01 -4.338190837764290109e+01 -4.303585300361377364e+01 -4.513180646676085672e+01 -4.525162559980313404e+01 -4.259948452602857571e+01 -4.344525031235021828e+01 -4.520636577100631115e+01 -4.293202849492284656e+01 -4.426540272108627505e+01 -4.241867833676660382e+01
-4.850672003967817147e+01 -4.379713074237375992e+01 -4.333041325581226033e+01 -4.465867320220510095e+01 -4.295867807220088963e+01 -4.456248163761910064e+01 -4.522322007157838186e+01 -4.244363796311652237e+01 -4.500239947120390838e+01 -4.353626297607819140e+01 -4.280534837808358617e+01 -4.387134433648906651e+01 -4.328857722627274995e+01
